WAC,WRIA_NR,WRIA_NM,mm_dd,Station_ID,stream_name,rule,value,station_type,station_substitution,NWS_ID,Latitude_DD,Longitude_DD,NWS_LOCATION,ForecastStatus
WAC173513,13,DESCHUTES,17-Dec,12080010,Deschutes River,,397.6,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,18-Dec,12080010,Deschutes River,,396.4,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,19-Dec,12080010,Deschutes River,,395.1,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,20-Dec,12080010,Deschutes River,,393.9,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,21-Dec,12080010,Deschutes River,,392.7,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,22-Dec,12080010,Deschutes River,,391.5,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,23-Dec,12080010,Deschutes River,,390.3,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,24-Dec,12080010,Deschutes River,,389.1,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,25-Dec,12080010,Deschutes River,,388,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,26-Dec,12080010,Deschutes River,,386.8,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,27-Dec,12080010,Deschutes River,,385.6,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,28-Dec,12080010,Deschutes River,,384.4,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,29-Dec,12080010,Deschutes River,,383.2,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,30-Dec,12080010,Deschutes River,,382.1,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173513,13,DESCHUTES,31-Dec,12080010,Deschutes River,,380.9,USGS,High confidence substitute,DSEW1,47.011944,-122.901944,DESCHUTES RIVER AT E ST BRIDGE AT TUMWATER WA,0
WAC173522,22,LOWER CHEHALIS,1-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,2-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,3-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,4-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,5-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,6-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,7-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,8-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,9-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,10-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,11-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,12-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,13-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,14-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,15-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,16-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,17-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,18-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,19-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,20-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,21-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,22-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,23-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,24-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,25-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,26-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,27-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,28-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,29-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,30-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,31-Jan,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,1-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,2-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,3-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,4-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,5-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,6-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,7-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,8-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,9-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,10-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,11-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,12-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,13-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,14-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,15-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,16-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,17-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,18-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,19-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,20-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,21-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,22-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,23-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,24-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,25-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,26-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,27-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,28-Feb,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,1-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,2-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,3-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,4-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,5-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,6-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,7-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,8-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,9-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,10-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,11-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,12-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,13-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,14-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,15-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,16-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,17-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,18-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,19-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,20-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,21-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,22-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,23-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,24-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,25-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,26-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,27-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,28-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,29-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,30-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,31-Mar,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,1-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,2-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,3-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,4-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,5-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,6-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,7-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,8-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,9-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,10-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,11-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,12-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,13-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,14-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,15-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,16-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,17-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,18-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,19-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,20-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,21-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,22-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,23-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
WAC173522,22,LOWER CHEHALIS,24-Apr,12039005,Humptulips R,,600,USGS,High confidence substitute,HMRW1,47.231667,-123.972778,HUMPTULIPS RIVER BELOW HWY 101 NR HUMPTULIPS WA,0
